LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2020-07-30 03:41:53,1900-01-00 00:00:00,,70:4F:57:1F:74:0F,-58, ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:41:53,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:41:59,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:00,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:00,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:07,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:07,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:07,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:07,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:42:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
