LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2020-07-30 03:40:31,1900-01-00 00:00:00,,70:4F:57:1F:74:0F,-58, ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:40:31,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:40:31,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:40:31,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:40:36,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:40:37,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:40:37,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:40:38,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:40:40,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:40:42,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:40:44,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:40:46,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:40:46,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:40:52,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:40:55,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:41:00,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:41:05,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:41:08,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:41:09,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:41:16,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:41:24,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:41:24,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:41:24,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:41:24,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:41:24,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:41:24,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:41:24,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:41:24,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:41:29,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 03:41:29,1900-01-00 00:00:00,maison noire - 2.4G,70:4F:57:1F:74:0F,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
