LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2020-07-30 15:25:12,1900-01-00 00:00:00,,98:DA:C4:A1:A5:6C,-66, ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:13,1900-01-00 00:00:00,,98:DA:C4:A1:A5:6C,-62, WPA ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:13,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:13,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:13,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:14,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:14,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:14,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:14,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:14,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:15,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:15,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:15,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:15,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:16,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:16,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:16,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:16,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:17,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:17,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:17,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:18,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-07-30 15:25:18,1900-01-00 00:00:00,WiFi-A56C,98:DA:C4:A1:A5:6C,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
